series,run_name,sample_id,rev1,rev2,rev3,gammaCDff2,gammaDDff2,f,ln(c/c0),ln(d/d0),DeltaCD,DeltaDD,solve_seconds,t_end,tmax,event_reached,f_stop
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.4411764705882353,0.020906674213658962,0.17452467637507224,0.3809065094457393,-17.1911137883846,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.44705882352941173,0.020613960076552154,0.17207992270823938,0.3236731060914118,-17.087155641790865,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.45294117647058824,0.02032418317354148,0.1696563232780368,0.26845469795464466,-16.97940396986118,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.4588235294117647,0.020037279288944505,0.16725344409151682,0.21519958112204673,-16.867984219694346,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.4647058823529412,0.019753182514735738,0.164870822301659,0.16385187593955441,-16.75303584509253,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.47058823529411764,0.019471829318343428,0.16250801351235636,0.11435829276071482,-16.63469123497298,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.4764705882352941,0.019193158395069337,0.16016459059337299,0.06666796068175737,-16.51307618257976,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.48235294117647054,0.01891710895121197,0.15784011996565156,0.020728935023457146,-16.388320712535254,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.48823529411764705,0.01864362427185484,0.1555342133666857,-0.02350419554943857,-16.26053550388722,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.49411764705882355,0.018372651168277104,0.1532465208823872,-0.0660712829506622,-16.129814508801804,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.5,0.018104136406010888,0.15097668050166788,-0.10701405527405727,-15.996258097144889,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.5058823529411764,0.017838027369798722,0.14872432813139327,-0.14637467571537308,-15.859968792603924,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.5117647058823529,0.017574273082746728,0.1464891127576508,-0.1841935124059577,-15.721044332220139,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.5176470588235293,0.017312824112462526,0.14427069566765122,-0.22050924964413843,-15.579577967323367,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.5235294117647058,0.017053631841327882,0.14206873630931796,-0.2553609921460932,-15.435664704711108,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.5294117647058824,0.016796650199014822,0.1398829294709682,-0.2887827260629309,-15.289384860386571,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.5352941176470588,0.016541834533033525,0.13771298273258445,-0.32080665939034475,-15.140813829110696,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.5411764705882353,0.01628914061675208,0.13555859663519043,-0.3514661777015361,-14.990030885236017,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.5470588235294118,0.016038525399121036,0.13341947840984233,-0.38079383655685767,-14.837113207830726,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.5529411764705883,0.015789946940030032,0.1312953468273167,-0.40882058192807913,-14.68213377572818,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.5588235294117647,0.015543364334555505,0.12918593445429213,-0.4355753757663944,-14.525160310967902,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.5647058823529412,0.015298737707744026,0.1270909783711072,-0.4610866775167842,-14.366259281767508,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.5705882352941176,0.015056028163971655,0.1250102193473976,-0.48538257324774975,-14.205496312986966,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.5764705882352941,0.014815198037009853,0.1229434027899521,-0.5084906863002171,-14.042935733313954,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.5823529411764705,0.014576209947122738,0.12089028718578718,-0.5304366256189647,-13.878637016065156,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.588235294117647,0.014339027082786348,0.11885064050593985,-0.5512446239604021,-13.712656233867481,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.5941176470588235,0.014103614030929577,0.11682423121167333,-0.5709391599759022,-13.545049839890176,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.6,0.013869936391870438,0.11481083259646586,-0.5895441860907855,-13.375872874879711,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.6058823529411765,0.013637960428287833,0.11281022435977212,-0.6070828016640424,-13.205178312813967,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.611764705882353,0.013407652092991303,0.11082219634695546,-0.6235764408189887,-13.033015487660316,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.6176470588235294,0.013178978058467081,0.10884654366766182,-0.6390458861031534,-12.859432068567566,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.6235294117647059,0.012951906499020508,0.10688306288433966,-0.6535120546569997,-12.68447565613344,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.6294117647058823,0.012726406569255439,0.1049315547413522,-0.6669954496508658,-12.508192682104651,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.6352941176470588,0.012502447125137846,0.10299182728929829,-0.679515371994601,-12.330627085735356,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.6411764705882352,0.012279996471482363,0.10106369625960805,-0.6910898068763173,-12.151820121323764,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.6470588235294117,0.012059024482828338,0.09914697902593407,-0.7017368747159233,-11.9718128766936,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.6529411764705881,0.011839501817744392,0.09724149650657174,-0.7114743478211553,-11.79064549333995,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.6588235294117647,0.011621399614031561,0.09534707385792708,-0.7203194710506307,-11.608356861122498,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.6647058823529411,0.01140468857284499,0.09346354191993915,-0.7282885319124004,-11.424984022472087,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.6705882352941177,0.011189339189492338,0.09159073656518024,-0.7353970191420126,-11.240562415804943,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.6764705882352942,0.010975323519943944,0.08972849543234361,-0.7416605365019298,-11.055127191834599,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.6823529411764706,0.010762613329061867,0.08787666059617666,-0.7470939658344561,-10.868712141339206,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.6882352941176471,0.010551179926969393,0.08603507855118614,-0.7517114362109818,-10.681349690367389,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.6941176470588235,0.010340996154973123,0.08420359807783956,-0.7555271139994204,-10.49307174911981,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.7,0.010132034525840302,0.08238207172198644,-0.7585545482362399,-10.303909124190707,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.7058823529411764,0.00992426650990379,0.08057035611978099,-0.7608064626399219,-10.113891381570333,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.7117647058823529,0.009717665070739795,0.07876831034798978,-0.7622955914062594,-9.923047482672864,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.7176470588235294,0.009512203337955561,0.07697579649838981,-0.7630342890352309,-9.731405564878466,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.7235294117647059,0.00930785289809792,0.07519268034554392,-0.7630340482663879,-9.538992676668478,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.7294117647058823,0.009104585843122657,0.07341883041321298,-0.7623061087458387,-9.345835127556239,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.7352941176470589,0.008902375504832473,0.07165411756779697,-0.7608616818642441,-9.151958646986648,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.7411764705882353,0.008701193753903333,0.06989841585322559,-0.7587112276426016,-8.957388057055613,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.7470588235294118,0.00850101099726825,0.06815160237511383,-0.7558644811702132,-8.762147308580461,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.7529411764705882,0.00830179970059755,0.06641355616668523,-0.7523314013044767,-8.566259922323198,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.7588235294117647,0.00810353121297805,0.06468415898323387,-0.7481213569240305,-8.369748676247877,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.7647058823529411,0.007906174820458921,0.06296329542417645,-0.7432429134688892,-8.172635554592445,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.7705882352941176,0.007709700710819484,0.061250852144304646,-0.7377045990563822,-7.974942038452833,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.776470588235294,0.007514077535334633,0.05954671827173954,-0.7315143205033917,-7.776688948847267,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.7823529411764706,0.007319274084328616,0.05785078507682911,-0.7246797800684555,-7.577896565442306,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.788235294117647,0.007125257646975505,0.05616294608322606,-0.7172081160948275,-7.37858458526352,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.7941176470588236,0.00693199450682607,0.05448309697929676,-0.7091060280031884,-7.178772149582815,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.8,0.00673945096414966,0.05281113542413232,-0.7003800277852426,-6.978477912241933,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.8058823529411765,0.006547589639423094,0.051146961273976464,-0.6910356481807931,-6.777719959522874,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.8117647058823529,0.006356374510048173,0.04949047617839268,-0.6810785499465355,-6.576515945754647,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.8176470588235294,0.00616576531940423,0.04784158383876572,-0.6705133508532511,-6.37488300592797,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.8235294117647058,0.005975721479291989,0.04620018974715976,-0.6593444712170251,-6.172837842280707,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.8294117647058823,0.0057861997831741676,0.04456620122418315,-0.6475756786314428,-5.970396712171183,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.8352941176470587,0.005597153541982298,0.04293952740030999,-0.6352099381139775,-5.767575431961403,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.8411764705882352,0.0054085335851296705,0.041320079103665495,-0.6222496467368585,-5.564389413136782,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.8470588235294116,0.005220288454640991,0.03970776881876254,-0.6086966954556426,-5.36085367419682,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.8529411764705883,0.005032361564211635,0.038102510690646484,-0.5945519345382313,-5.156982842937672,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.8588235294117648,0.004844693793410407,0.03650422042700957,-0.5798157148279385,-4.952791182919364,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.8647058823529412,0.0046572199990430815,0.034912815303991845,-0.5644872423373871,-4.748292596703059,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.8705882352941177,0.004469869735109271,0.03332821410001281,-0.5485647595598353,-4.543500645117925,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.8764705882352941,0.004282566876917913,0.031750337058672015,-0.5320455155236467,-4.338428559008899,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.8823529411764706,0.004095226167594855,0.030179105865920913,-0.5149251680132056,-4.133089252532422,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.888235294117647,0.003907754034975717,0.02861444359748731,-0.49719799962335387,-3.9274953365076177,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.8941176470588235,0.003720047162879386,0.02705627468386754,-0.47885671427931165,-3.721659131560311,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.8999999999999999,0.003531991110968591,0.025504524876633232,-0.4598922481243749,-3.5155926803821136,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.9058823529411764,0.0033434567143213155,0.023959121214323278,-0.4402932041743908,-3.3093077651378224,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.911764705882353,0.003154298460727418,0.022419991984797858,-0.4200456605159841,-3.102815921262616,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.9176470588235295,0.002964350836831945,0.02088706669006026,-0.39913264339518867,-2.8961284549768083,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.9235294117647059,0.002773423764410358,0.019360276010814914,-0.37753346641279195,-2.6892564622041597,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.9294117647058824,0.0025812992311675174,0.017839551769824973,-0.3552233035185305,-2.48221084523922,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.9352941176470588,0.0023877246492474812,0.016324826894801112,-0.3321722360542531,-2.2750023364751746,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.9411764705882353,0.0021924043080161605,0.014816035378288586,-0.3083440488193819,-2.067641526598948,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.9470588235294117,0.0019949877479788977,0.013313112234016006,-0.28369457848815804,-1.8601388999508104,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.9529411764705882,0.001795058779879686,0.011815993453500285,-0.25817023085764124,-1.6525048676215424,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.9588235294117646,0.001592116943485917,0.010324615950638253,-0.2317053865302836,-1.4447498185913106,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.9647058823529411,0.001385549556026951,0.008838917494024656,-0.20421852340605604,-1.2368841941836368,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.9705882352941175,0.0011746073051584229,0.007358836656962457,-0.17560901209902366,-1.0289185454423393,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.9764705882352942,0.0009583512461810931,0.005884312697908154,-0.14574979316770068,-0.8208636685696403,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.9823529411764707,0.0007355713680696056,0.004415285288365428,-0.11447744473839816,-0.6127307544175362,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.9882352941176471,0.0005046099929785787,0.002951687820917996,-0.08157826724812098,-0.4045305762165194,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,0.9941176470588236,0.00026231316928069777,0.0014928597359168572,-0.04669356106071453,-0.19631331601983285,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,central,0,0.32,0.97,0.86,0.979,0.92,1.0,0.0,0.0,0.0,0.0,0.06586694717407227,51.88251495125309,500.0,True,0.295
ANME2d,mc,1,0.29009404956092816,0.9591343312791167,0.8932610488152043,0.9812861293432183,0.9186178583585309,0.3,0.03307214089435802,0.2425654465413386,0.44873605804872074,-20.934835819753168,0.03540921211242676,49.69674319041596,500.0,True,0.295
ANME2d,mc,1,0.29009404956092816,0.9591343312791167,0.8932610488152043,0.9812861293432183,0.9186178583585309,0.30588235294117644,0.032618911916610295,0.2393063065870176,0.3520545415695107,-20.906307059055813,0.03540921211242676,49.69674319041596,500.0,True,0.295
ANME2d,mc,1,0.29009404956092816,0.9591343312791167,0.8932610488152043,0.9812861293432183,0.9186178583585309,0.31176470588235294,0.032172325334718296,0.23609107882347716,0.25933357316010763,-20.869707331720324,0.03540921211242676,49.69674319041596,500.0,True,0.295
ANME2d,mc,1,0.29009404956092816,0.9591343312791167,0.8932610488152043,0.9812861293432183,0.9186178583585309,0.3176470588235294,0.031732183575902864,0.23291846620424808,0.17042511431885357,-20.825390305705774,0.03540921211242676,49.69674319041596,500.0,True,0.295
ANME2d,mc,1,0.29009404956092816,0.9591343312791167,0.8932610488152043,0.9812861293432183,0.9186178583585309,0.32352941176470584,0.031298285366313836,0.22978713080293697,0.08517518084460414,-20.773734543078607,0.03540921211242676,49.69674319041596,500.0,True,0.295
ANME2d,mc,1,0.29009404956092816,0.9591343312791167,0.8932610488152043,0.9812861293432183,0.9186178583585309,0.32941176470588235,0.030870436655335256,0.2266957811206609,0.003435855652618447,-20.71510432003057,0.03540921211242676,49.69674319041596,500.0,True,0.295
ANME2d,mc,1,0.29009404956092816,0.9591343312791167,0.8932610488152043,0.9812861293432183,0.9186178583585309,0.3352941176470588,0.03044844308894676,0.2236431117443762,-0.07494258095421093,-20.64987447454147,0.03540921211242676,49.69674319041596,500.0,True,0.295
ANME2d,mc,1,0.29009404956092816,0.9591343312791167,0.8932610488152043,0.9812861293432183,0.9186178583585309,0.3411764705882353,0.03003214313974549,0.22062807106739218,-0.15007631246258546,-20.57831660037446,0.03540921211242676,49.69674319041596,500.0,True,0.295
ANME2d,mc,1,0.29009404956092816,0.9591343312791167,0.8932610488152043,0.9812861293432183,0.9186178583585309,0.34705882352941175,0.02962137598089446,0.21764960377789153,-0.2220818284460776,-20.500706323153214,0.03540921211242676,49.69674319041596,500.0,True,0.295
ANME2d,mc,1,0.29009404956092816,0.9591343312791167,0.8932610488152043,0.9812861293432183,0.9186178583585309,0.3529411764705882,0.02921597902389326,0.21470663088220604,-0.2910788743321029,-20.417333704591087,0.03540921211242676,49.69674319041596,500.0,True,0.295
ANME2d,mc,1,0.29009404956092816,0.9591343312791167,0.8932610488152043,0.9812861293432183,0.9186178583585309,0.3588235294117647,0.02881579620744802,0.211798116848652,-0.3571816872102711,-20.328475216098756,0.03540921211242676,49.69674319041596,500.0,True,0.295
